coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Apr 12 02:44:41 +0000 2022,resiliencechat,,,1,1.51371E+18,,,,en,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","**Q5: So many ppl/orgs/gps are talking abt education and changes for the future of education. Yet we all know ""talk is cheap"" and execution is the difficult part.  Yet schools turned to virtual learning overnight when COVID hit. What is holding back more changes? #resiliencechat",https://twitter.com/saratruebridge/status/1513709660607418371,Mon Oct 07 23:45:03 +0000 2013,1945440493,FALSE,Founder: EDLINKS; Founder: ETNH Foundation; Author: Resilience Begins w/Beliefs; Ed.Consultant to movies; Moderator #resiliencechat; TED Talk presenter.,30272,2654,1895,108,    San Francisco Bay Area,"Sara Truebridge, Ed.D.",saratruebridge,34982,,http://www.edlinks.com,FALSE
,Tue Apr 12 13:23:43 +0000 2022,,,,0,1.51387E+18,100milemic,1.51386E+18,1.45596E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@100milemic You are wrong. I was teaching online at the time. 

I quarantined until I was symptom-free and tested negative for the covid. 

Nice try.",https://twitter.com/PatrickDHahn/status/1513870482189303810,Thu Jan 30 15:31:48 +0000 2014,2319097118,FALSE,"I used to wash trucks for a living.

Follow me on https://t.co/X41l23b7vO",2819,799,1314,7,"Baltimore, MD",Patrick D Hahn,PatrickDHahn,10096,,https://www.amazon.com/Patrick-D-Hahn/e/B07RJ1KZ2N/ref=dp_byline_cont_pop_ebooks_1,FALSE
,Tue Apr 12 07:29:11 +0000 2022,,,https://ift.tt/MRKzG7B,0,1.51378E+18,,,,en,,FALSE,,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Noida School Reports 16 Covid Cases, Moves Back To Online Classes: Report https://t.co/94PLtOBOyK",https://twitter.com/mannainfinitys1/status/1513781258849071105,Mon Jul 20 14:39:32 +0000 2020,1.28522E+18,FALSE,the fun-loving crazy guy.....pure-hearted soul. JAI GURU JI,1717,31,715,1,,mannainfinitysoul,mannainfinitys1,23329,,,FALSE
,Tue Apr 12 07:11:16 +0000 2022,,https://twitter.com/ZyiteGadgets/status/1513776750303408129/photo/1,http://dlvr.it/SNQJ5Q,0,1.51378E+18,,,,en,,FALSE,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Noida School Reports 16 Covid Cases, Moves Back To Online Classes: Report https://t.co/PZOsgF0cwX https://t.co/NA8r8xUJHy",https://twitter.com/ZyiteGadgets/status/1513776750303408129,Mon Jul 15 21:45:17 +0000 2013,1596829382,FALSE,Zyite is an electronics and Powered transport retailer.,33,3477,4821,151,http://www.zyite.com/,Zyite,ZyiteGadgets,2016806,,https://zyite.news,FALSE
,Tue Apr 12 18:32:49 +0000 2022,,https://twitter.com/ryan7suruda/status/1513948269713395715/photo/1,,12,1.51395E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","first zoom class with covid, can’t hear or see anything https://t.co/JT1cF0Bjv4",https://twitter.com/ryan7suruda/status/1513948269713395715,Tue Mar 29 05:01:42 +0000 2022,1.50867E+18,FALSE,,6,27,12,0,,ryan7suruda,ryan7suruda,5,,,FALSE
,Tue Apr 12 18:49:08 +0000 2022,,,https://hechingerreport.org/after-the-pandemic-disrupted-their-high-school-educations-students-are-arriving-at-college-unprepared/,2,1.51395E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This is a big story with lasting implications for higher ed: COVID remote learning made many students unprepared for college https://t.co/s7LO3jbb6Q,https://twitter.com/PhilOnEdTech/status/1513952373529407488,Tue Dec 09 18:16:06 +0000 2008,17997570,FALSE,"Ed tech consultant, blogger, family man",11766,8748,1126,436,"Cave Creek, AZ",Phil Hill,PhilOnEdTech,25854,,https://philonedtech.com/phil-hill/,FALSE
,Tue Apr 12 10:42:25 +0000 2022,,,,0,1.51383E+18,0ptimistBiscuit,1.51383E+18,1.0022E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","now the pivot to online:
had online courses before (pre 2020), was discontinued cause no student take up and little academic interest

covid felt like stepping into a TARDIS",https://twitter.com/0ptimistBiscuit/status/1513829888209440775,Thu May 31 14:41:37 +0000 2018,1.0022E+18,FALSE,"Works @KingsLibraries.
Working on @InfoSchoolSheff MA.
Got @Durham_Classics MA.
Treasurers for @ciliplndn.

Defiantly positive 💛 Easily excited 🌻 Views mine ✨",18329,649,1401,3,Wien / London,Arved Werner Kirschbaum,0ptimistBiscuit,7142,,https://twitter.com/0ptimistBiscuit,FALSE
,Tue Apr 12 19:59:47 +0000 2022,,,https://petition.parliament.uk/petitions/614452,0,1.51397E+18,,,,en,,FALSE,,0,,,"<a href=""https://twitter.com/rejectpetitions"" rel=""nofollow"">Rejected Petitions</a>","""Convert on-campus exams to online exams due to a high rise of COVID cases in UK."" https://t.co/iQuX6JU38Z",https://twitter.com/rejectpetitions/status/1513970154551582734,Tue Nov 08 12:12:01 +0000 2016,7.95962E+17,FALSE,Tweeting every UK Parliament petition rejection. A bot by @jonty.,8,12257,3,43,"Westminster, London",Rejected Petitions,rejectpetitions,43764,,https://petition.parliament.uk/petitions?state=rejected,FALSE
,Tue Apr 12 09:32:43 +0000 2022,,,,0,1.51381E+18,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","i remembered how much their first full length album helped me get through the first wave of covid. it was difficult for me to cope with online learning with uni and i had scream on repeat, and it felt like i entered a different comfort zone with dc &lt;3",https://twitter.com/soojungaddict/status/1513812345931595783,Sun Jun 27 04:57:06 +0000 2010,160093449,FALSE,krystal jung enthusiast.,18750,419,164,15,f(5),f(x) come back kpop needs u,soojungaddict,176702,,,FALSE
,Tue Apr 12 17:25:14 +0000 2022,,,https://twitter.com/BBCPolitics/status/1513888166545014785,5,1.51393E+18,,,,en,,FALSE,1.51389E+18,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The elite just don’t understand how the rest of us live. Nurses were working to breaking point totally in the front line of covid. Teachers were exhausted from trying to adapt overnight to virtual teaching. Any of them who had a quiet drink on the staff room would be sacked. https://t.co/7503PtHnrO,https://twitter.com/CarolineAldrid5/status/1513931259851980805,Mon Oct 05 05:56:32 +0000 2015,3868544098,FALSE,"Social Worker, author,independent speaker/trainer. Passionate about improving practice. Blog:www.learningsocialworker. Tweets are personal views.",39823,3757,4993,34,"Norwich, England",Caroline Aldridge,CarolineAldrid5,16795,,http://www.learningsocialworker.com,FALSE
,Tue Apr 12 07:04:21 +0000 2022,,,https://newsinsure.in/noida-school-reports-16-covid-cases-moves-back-to-online-classes-report/,0,1.51378E+18,,,,en,,FALSE,,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>","Noida School Reports 16 Covid Cases, Moves Back To Online Classes: Report https://t.co/nLYlK4mYTm",https://twitter.com/NewsInsure/status/1513775010204336130,Sun Jul 18 14:35:46 +0000 2021,1.41677E+18,FALSE,The Latest News,86,87,158,1,,News Insure,NewsInsure,82077,,,FALSE
,Tue Apr 12 03:10:30 +0000 2022,,,,1,1.51372E+18,jv_carter,1.51366E+18,2867808230,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jv_carter I teach a remote learning class already, and currently have covid, they have been without a teacher for almost two whole weeks now. They do the best they can asynchronously. This government is too cowardly to pick a side on the issue. Letting a fringe group dictate mask mandates.",https://twitter.com/runnnerone1/status/1513716159409004550,Fri May 14 14:03:37 +0000 2021,1.39321E+18,FALSE,Getting through this like the rest of us.,1135,9,132,0,,runnnerone,runnnerone1,744,,,FALSE
,Tue Apr 12 19:06:04 +0000 2022,,,https://hechingerreport.org/after-the-pandemic-disrupted-their-high-school-educations-students-are-arriving-at-college-unprepared/,0,1.51396E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I am not convinced students are any less prepared-academically, socially, mentally-due to the pandemic than they were before the pandemic. 
 
COVID remote learning made many students unprepared for college https://t.co/XT3CEyiIjt",https://twitter.com/DrMike73248055/status/1513956634153951238,Mon Feb 08 16:20:30 +0000 2021,1.35881E+18,FALSE,"First generation university graduate with unprecedented commitment to diversity for lower income, first generation and underrepresented student populations.",291,51,26,0,Connecticut 06103,Dr. Mike,DrMike73248055,4399,,http://linkedin.com/in/dr-michael-gargano-314b60a2,FALSE
,Tue Apr 12 22:52:12 +0000 2022,YRDSB onted COVID19 MaskUp,,,191,1.51401E+18,,,,en,,,,79,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Teachers, students &amp; parents: get ready. It’s starting. Heard from a parent friend in York Region #YRDSB will be switching to online learning as of April 22nd. Be sure to thank @fordnation @Sflecce &amp; Mojito-Moore when your board follows suit. #onted #COVID19 #MaskUp",https://twitter.com/GogglesPaesan0/status/1514013544685129737,Wed Feb 28 03:36:20 +0000 2007,800047,FALSE,Cheeky chicky in the burbs. Lover of espresso and raspberry blue Jolly Ranchers. If I may be blunt…,38877,1392,1049,21,"Toronto, Ontario",Steph E. Paesano,GogglesPaesan0,27071,,,FALSE
,Tue Apr 12 17:10:52 +0000 2022,najeebah parenting,https://twitter.com/chesswitivie/status/1513927646446559241/photo/1,,11,1.51393E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When I have to be in zoom class during covid 19 #najeebah #parenting https://t.co/9F7u7xu6cZ,https://twitter.com/chesswitivie/status/1513927646446559241,Thu Jan 13 22:24:03 +0000 2022,1.48175E+18,FALSE,Wish to achieve Grandmaster status in the game of chess while simultaneously serving as an influencer and an example for others @thegiftofchess Youth Ambassador,842,1434,1980,10,Abuja,Ivie Urieto,chesswitivie,804,,,FALSE
,Tue Apr 12 00:02:40 +0000 2022,,,,2,1.51367E+18,cjtotalbro,1.51358E+18,342486006,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cjtotalbro @crisistalker A friend of mine is in law school. These are mostly 22 year old kids and they're fucked up from COVID. Not remote classes. Not the quality of student. We're talking mental flipping health. Things they saw their friends do 2 years before them and expected to do themselves . . .,https://twitter.com/loki_monster/status/1513668890357809155,Sat Mar 14 18:31:34 +0000 2009,24408229,FALSE,Here for the sheer joy of it.,326686,549,792,13,Chicago,"Loki Esq., Cattorney at Law",loki_monster,12771,,,FALSE
,Tue Apr 12 09:47:27 +0000 2022,onlineexam,https://twitter.com/arbaazshaikh381/status/1513816052937146371/photo/1,,7,1.51382E+18,,,,en,,FALSE,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Why government is risking students life’s, this will also happen in Maharashtra, covid cases has declined but it’s a not over till now,it’s our humble req to universities and government kindly conduct this sem exam online,#onlineexam @samant_uday  @TimesNow https://t.co/Ro0jtCqNuv",https://twitter.com/arbaazshaikh381/status/1513816052937146371,Tue Dec 23 08:29:33 +0000 2014,2940474265,FALSE,,7,1,6,0,,arbaaz shaikh,arbaazshaikh381,52,,,FALSE
,Tue Apr 12 14:30:56 +0000 2022,,,,1,1.51389E+18,RCInvestigates,1.51389E+18,7.86603E+17,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",... despite children’s resilience against COVID and the steep toll of remote learning on kids’ educational progress and mental health.,https://twitter.com/RCInvestigates/status/1513887393941757957,Thu Oct 13 16:22:25 +0000 2016,7.86603E+17,FALSE,"RealClear Investigations is your source for in-depth and consequential investigative reporting on any subject, in any medium. Part of RealClear Media Group.",80,7322,574,198,"Washington, DC",RealClearInvestigations,RCInvestigates,6007,,http://www.realclearinvestigations.com,FALSE
,Tue Apr 12 21:50:19 +0000 2022,,,,0,1.514E+18,kaylenntrayy,1.514E+18,1512481651,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kaylenntrayy @EruditeElf @JHPrice695 @nurse_charming More name calling. So many amazing nurses of the past are dying inside. No wonder COVID was a disaster in your line of work. Lemme guess, online education?",https://twitter.com/ConserveCtry/status/1513997968411488258,Wed Jul 12 00:58:55 +0000 2017,8.8494E+17,FALSE,"A PaleoConservative Take on Contemporary Issues and Stories. Not Democrat, Populist, Contemporary Republican, or Socialist. #TheRealForgottenFew",18728,161,113,2,"USA, North America",Conservative Nation,ConserveCtry,19312,,,FALSE
,Tue Apr 12 17:16:14 +0000 2022,,,,1,1.51393E+18,WalkMom1,1.51393E+18,997897904,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@USDOTFHWA @shyredmd @SecretaryPete 2-On the other hand, no one working in low-wage jobs. Our ck-in at one hotel said she will no longer work in a low wage job where her colleagues passed from COVID-19 &amp; weren’t valued. She took online classes &amp; lived on her stimulus checks, slept at friend to get by while learning",https://twitter.com/WalkMom1/status/1513928995896705028,Sat Dec 08 20:12:45 +0000 2012,997897904,FALSE,She/Her Love my family-Blessed to be here-Be of Service-Advocate4kids-Truth-Equity-Justice-Education-Gravitas @PeteButtigieg Dem for @JoeBiden @KamalaHarris HRC,79910,1525,2713,6,,🌻Susan Vaccine&Masks&RegToVote JusticeEquityTruth,WalkMom1,34691,,,FALSE
